layer,head,spearman_cv
29,11,0.5126937031745911
11,5,0.5118376016616821
32,22,0.5117851495742798
14,23,0.5116512179374695
9,24,0.5113366842269897
13,3,0.5100553631782532
28,29,0.5096651911735535
24,8,0.509490430355072
20,29,0.5091526508331299
24,1,0.5083081722259521
19,26,0.507824718952179
18,26,0.5074577927589417
24,18,0.5073704719543457
25,1,0.506956934928894
9,12,0.5066016912460327
28,21,0.5062696933746338
25,3,0.5059959292411804
30,30,0.504534125328064
18,4,0.5041496753692627
31,17,0.5035614371299744
13,26,0.5035439729690552
14,8,0.5032236576080322
31,23,0.503212034702301
17,14,0.5031362771987915
32,24,0.5031013488769531
26,15,0.5027984976768494
29,17,0.5023908019065857
30,14,0.5023325681686401
13,13,0.5022684931755066
28,3,0.500008761882782
23,13,0.4994729161262512
18,32,0.49944379925727844
24,5,0.4988963305950165
15,5,0.4988380968570709
28,9,0.4983954429626465
31,13,0.4979993999004364
19,32,0.4968811571598053
15,30,0.4966132640838623
31,15,0.4960891008377075
30,10,0.4948485493659973
16,23,0.49433600902557373
28,19,0.4938468039035797
28,4,0.49343326687812805
16,25,0.49170351028442383
30,32,0.4916103184223175
23,12,0.4907425343990326
22,21,0.48969998955726624
25,19,0.48965921998023987
20,26,0.4888322055339813
31,10,0.4878362715244293
12,9,0.4878304600715637
19,28,0.48780715465545654
29,24,0.4872130751609802
18,27,0.48681703209877014
17,24,0.48652583360671997
28,12,0.4860890209674835
9,1,0.4854949712753296
28,16,0.4853668212890625
30,15,0.4849533140659332
18,31,0.4847494661808014
27,21,0.4847320020198822
20,24,0.4847028851509094
13,16,0.48467957973480225
16,8,0.48456892371177673
10,30,0.48380595445632935
12,27,0.48340409994125366
29,12,0.4832352101802826
8,29,0.48282167315483093
9,17,0.4821111261844635
21,3,0.48156365752220154
30,29,0.48155784606933594
13,7,0.4813481867313385
17,15,0.4813423454761505
26,14,0.48126664757728577
27,32,0.48106279969215393
17,16,0.4809812605381012
24,22,0.4809696078300476
22,23,0.4804745614528656
11,25,0.47955432534217834
27,3,0.47953104972839355
14,1,0.4789486229419708
32,17,0.47879138588905334
16,3,0.47868654131889343
29,19,0.4779701828956604
32,11,0.4771955609321594
19,29,0.47692182660102844
14,24,0.47681698203086853
18,22,0.4763685166835785
32,25,0.47605985403060913
29,22,0.4758501648902893
17,4,0.4752561151981354
