layer,head,spearman_cv
6,23,-0.014274980872869492
9,29,-0.01433322299271822
22,9,-0.014344871044158936
20,11,-0.017746172845363617
3,24,-0.017973313108086586
4,6,-0.018602320924401283
3,29,-0.018712980672717094
5,15,-0.01907990127801895
16,24,-0.020815497264266014
3,28,-0.022766586393117905
7,13,-0.023919766768813133
7,14,-0.023978007957339287
2,13,-0.024583719670772552
2,30,-0.02548646181821823
2,12,-0.027123047038912773
5,10,-0.02815392054617405
20,10,-0.02825293131172657
23,8,-0.0287771038711071
1,24,-0.028963476419448853
4,20,-0.029312925413250923
21,29,-0.03055346943438053
4,11,-0.030815554782748222
3,15,-0.03322092816233635
3,30,-0.033314112573862076
7,16,-0.03723376244306564
3,14,-0.037268709391355515
21,30,-0.03743761032819748
5,27,-0.03822969272732735
5,17,-0.03875386714935303
22,1,-0.03896353393793106
20,12,-0.03939452022314072
5,7,-0.040320560336112976
5,29,-0.04037880152463913
24,14,-0.04065253585577011
3,26,-0.04084473475813866
4,18,-0.04195714741945267
5,4,-0.04269681125879288
2,2,-0.04431010037660599
21,7,-0.04494493454694748
1,22,-0.044950757175683975
23,6,-0.04578360915184021
23,25,-0.046150531619787216
21,6,-0.047629863023757935
1,10,-0.049429524689912796
7,28,-0.050169192254543304
6,5,-0.0535530187189579
1,9,-0.05461883917450905
6,8,-0.05560312047600746
4,24,-0.056150589138269424
2,10,-0.05764739587903023
5,3,-0.05833464488387108
2,23,-0.0585559606552124
5,30,-0.059452880173921585
1,11,-0.05966255068778992
4,27,-0.059866394847631454
2,27,-0.06075166538357735
5,18,-0.06077495962381363
3,19,-0.060891442000865936
3,31,-0.061054520308971405
16,22,-0.06475285440683365
2,18,-0.06597591936588287
2,26,-0.06686701625585556
23,5,-0.0676998719573021
1,2,-0.06959854066371918
21,8,-0.0698198601603508
4,17,-0.07048963755369186
7,27,-0.07125842571258545
24,29,-0.07313962280750275
5,31,-0.0736987367272377
1,29,-0.07531202584505081
27,7,-0.07879486680030823
2,28,-0.07880651950836182
5,1,-0.07971508055925369
5,2,-0.07975003123283386
5,8,-0.08028584718704224
5,19,-0.08317462354898453
3,13,-0.08552175760269165
3,27,-0.0860866978764534
4,10,-0.08855031430721283
1,21,-0.08862020075321198
2,24,-0.08954041451215744
3,20,-0.0915963426232338
5,25,-0.09298248589038849
2,9,-0.09315720945596695
4,26,-0.09503840655088425
5,14,-0.0978514701128006
4,12,-0.09808443486690521
3,11,-0.09928420931100845
2,6,-0.10002969950437546
5,26,-0.10177695006132126
6,10,-0.10300584137439728
2,20,-0.10427550226449966
7,26,-0.10859119892120361
6,2,-0.11124701052904129
19,4,-0.11159645766019821
2,22,-0.11307579278945923
5,20,-0.11470655351877213
18,19,-0.11492786556482315
1,31,-0.11584226042032242
22,3,-0.11997739970684052
3,5,-0.12017542123794556
5,32,-0.1217479407787323
4,25,-0.12191684544086456
4,28,-0.12257497012615204
10,9,-0.12695473432540894
4,29,-0.12806130945682526
2,25,-0.1281253844499588
3,32,-0.1318761259317398
6,12,-0.13193437457084656
22,2,-0.13333798944950104
2,19,-0.13770027458667755
1,23,-0.137886643409729
5,9,-0.13947081565856934
3,18,-0.1405075192451477
4,14,-0.14454947412014008
3,3,-0.14774693548679352
7,15,-0.14948251843452454
5,5,-0.14986692368984222
2,8,-0.1510375738143921
4,4,-0.15595315396785736
3,17,-0.15895840525627136
5,28,-0.16671034693717957
1,32,-0.17732776701450348
4,3,-0.17952929437160492
3,1,-0.17958752810955048
6,4,-0.17963412404060364
18,17,-0.18608145415782928
2,5,-0.1883237510919571
3,10,-0.19015835225582123
2,17,-0.1911775767803192
4,5,-0.19171340763568878
24,32,-0.1955806314945221
3,8,-0.2019522488117218
1,30,-0.2045964151620865
3,6,-0.21469548344612122
4,31,-0.22093313932418823
4,13,-0.2243635654449463
4,9,-0.22477708756923676
3,25,-0.22716498374938965
6,11,-0.22753772139549255
3,7,-0.232249453663826
1,3,-0.2423543483018875
3,2,-0.2550276815891266
22,18,-0.25979185104370117
21,5,-0.2796172499656677
4,16,-0.2998095452785492
4,15,-0.30689170956611633
3,12,-0.307567298412323
