layer,head,spearman_cv
32,28,0.34184354543685913
27,28,0.34132519364356995
23,23,0.34105727076530457
14,28,0.3406146466732025
32,21,0.34032341837882996
18,3,0.33946725726127625
24,11,0.3394148349761963
28,22,0.3391411006450653
32,27,0.338547021150589
20,24,0.33833152055740356
17,15,0.3381975591182709
19,22,0.33809855580329895
19,8,0.33723074197769165
29,15,0.33621150255203247
17,6,0.3360833525657654
29,28,0.3350582718849182
19,9,0.3349767327308655
28,18,0.3349418044090271
25,30,0.3341904580593109
31,8,0.333817720413208
28,7,0.3337128758430481
30,8,0.33300232887268066
8,13,0.33165109157562256
16,20,0.33154624700546265
24,26,0.33052119612693787
23,18,0.3305037021636963
10,24,0.3301135003566742
13,3,0.3297465443611145
26,10,0.3297232687473297
21,21,0.3296009600162506
26,29,0.3294669985771179
28,16,0.32941457629203796
29,16,0.329135000705719
13,1,0.3285001516342163
30,14,0.3280109167098999
13,19,0.3275333344936371
10,30,0.32707321643829346
25,12,0.326630562543869
12,5,0.32611221075057983
19,32,0.3251570463180542
31,15,0.32485416531562805
25,5,0.32347965240478516
9,9,0.322180837392807
12,14,0.32050344347953796
25,14,0.3198394775390625
15,16,0.31904155015945435
24,12,0.31838342547416687
24,2,0.3178883492946625
15,25,0.3173525333404541
19,21,0.3157624900341034
27,9,0.3155178725719452
13,25,0.31520336866378784
14,18,0.31456851959228516
11,10,0.31419578194618225
16,12,0.31384631991386414
13,2,0.31360751390457153
27,32,0.3128037750720978
32,23,0.31261739134788513
28,21,0.312273770570755
18,6,0.312267929315567
31,17,0.31184276938438416
20,27,0.31172627210617065
10,22,0.3106837272644043
21,2,0.30997899174690247
18,25,0.30911701917648315
17,7,0.30850547552108765
19,24,0.30739304423332214
14,17,0.30725324153900146
27,12,0.3072357773780823
11,5,0.30714258551597595
18,14,0.3061932325363159
23,19,0.3059835433959961
30,9,0.3052031099796295
15,31,0.30519726872444153
12,9,0.30353736877441406
7,27,0.30346164107322693
22,23,0.3033742904663086
19,12,0.3029665946960449
30,30,0.30294328927993774
9,11,0.30294328927993774
13,30,0.3026113212108612
28,25,0.3023958206176758
22,20,0.30204635858535767
30,13,0.3019822835922241
20,21,0.3012542426586151
8,17,0.30094558000564575
27,11,0.3006485402584076
16,17,0.30047962069511414
8,3,0.300363153219223
14,6,0.3002816140651703
7,19,0.29900607466697693
20,22,0.29872652888298035
19,30,0.29859256744384766
18,1,0.2985110282897949
16,23,0.29785871505737305
27,13,0.29749760031700134
7,31,0.2974277138710022
17,19,0.29724717140197754
16,19,0.29689186811447144
24,4,0.2967055141925812
18,22,0.29663562774658203
28,28,0.29647836089134216
23,26,0.2956920862197876
12,27,0.2953251600265503
27,1,0.2951038181781769
6,31,0.29501646757125854
28,11,0.29499900341033936
23,29,0.2923547923564911
23,3,0.29004836082458496
20,29,0.2898620069026947
25,15,0.2898387014865875
32,30,0.2897338569164276
32,8,0.289722204208374
19,28,0.2896523177623749
11,12,0.2887379229068756
31,6,0.28867965936660767
9,4,0.28817877173423767
10,5,0.2878701090812683
13,7,0.28733426332473755
23,1,0.2869323790073395
15,21,0.285773366689682
18,11,0.2855578660964966
7,17,0.28522586822509766
31,16,0.28474828600883484
6,26,0.28470751643180847
21,22,0.28383970260620117
18,4,0.28361839056015015
18,32,0.2833038866519928
17,21,0.28223803639411926
21,27,0.28025195002555847
19,31,0.2799549102783203
16,21,0.2793550193309784
13,28,0.2787085175514221
30,18,0.27856874465942383
27,19,0.2778698205947876
30,20,0.2772291600704193
29,29,0.27716508507728577
10,26,0.2770136594772339
31,28,0.2761458456516266
10,29,0.27606430649757385
7,18,0.2750101089477539
23,17,0.2747654914855957
18,10,0.2735598683357239
15,24,0.2732395529747009
17,14,0.27258723974227905
9,12,0.27162623405456543
12,10,0.2713058888912201
31,20,0.27063611149787903
9,6,0.27047300338745117
26,18,0.2701934576034546
13,22,0.26997214555740356
30,23,0.2696751058101654
18,30,0.26959356665611267
25,28,0.2694129943847656
7,30,0.2692033350467682
28,9,0.26827725768089294
10,19,0.26795694231987
18,24,0.2673395574092865
10,2,0.2661980092525482
9,10,0.2658427357673645
12,11,0.26428765058517456
30,1,0.2636003792285919
9,19,0.26330333948135376
11,27,0.26169586181640625
25,22,0.26145705580711365
22,5,0.25969812273979187
19,29,0.25922635197639465
28,15,0.25908076763153076
11,7,0.25870800018310547
9,17,0.258317768573761
25,16,0.2581488788127899
21,4,0.25796833634376526
29,12,0.2566636800765991
26,20,0.25626182556152344
22,19,0.25526005029678345
19,5,0.254596084356308
16,28,0.2534312307834625
7,32,0.25337880849838257
13,8,0.25305265188217163
32,9,0.25302353501319885
29,24,0.2529478073120117
9,8,0.25293615460395813
23,2,0.2522197663784027
15,15,0.2502802908420563
7,26,0.24956972897052765
13,29,0.24947072565555573
3,31,0.24881839752197266
13,18,0.2485038936138153
21,25,0.24718178808689117
8,29,0.24683815240859985
30,29,0.2450384497642517
19,27,0.24470646679401398
32,25,0.24463658034801483
14,21,0.24401921033859253
17,27,0.2439376711845398
31,19,0.24387359619140625
6,1,0.24279028177261353
30,16,0.24254566431045532
32,31,0.24217291176319122
12,25,0.24137499928474426
17,8,0.24093234539031982
27,31,0.24019849300384521
2,30,0.23691943287849426
28,23,0.2366340458393097
8,20,0.2366340458393097
13,4,0.2355041354894638
31,25,0.2351255565881729
30,11,0.23442082107067108
26,8,0.23435093462467194
9,25,0.2337859719991684
22,25,0.23350641131401062
26,24,0.2329065054655075
14,31,0.23287156224250793
6,22,0.23274925351142883
10,12,0.23271431028842926
5,21,0.23257452249526978
28,31,0.2325279414653778
8,24,0.23248717188835144
14,16,0.2311883568763733
9,28,0.23101945221424103
2,31,0.23079229891300201
29,3,0.23070493340492249
3,30,0.230570986866951
15,17,0.23011669516563416
